subject_id,session,hemi,roi,contrast_cat,volume,n_searchmask
sub-076,01,l,word_IFG,word,41.0,8177
sub-076,01,l,evc,face,613.0,7877
sub-076,01,l,evc,house,114.0,7877
sub-076,01,l,evc,object,929.0,7877
sub-076,01,l,evc,word,19.0,7877
sub-077,01,l,face_FFA,face,986.0,7522
sub-077,01,l,face_FFA,house,172.0,7522
sub-077,01,l,face_FFA,object,4779.0,7522
sub-077,01,l,face_FFA,word,1614.0,7522
sub-077,01,l,face_STS,face,2106.0,8395
sub-077,01,l,face_STS,house,82.0,8395
sub-077,01,l,face_STS,object,699.0,8395
sub-077,01,l,face_STS,word,133.0,8395
sub-077,01,l,house_PPA,face,425.0,12124
sub-077,01,l,house_PPA,house,1636.0,12124
sub-077,01,l,house_PPA,object,1903.0,12124
sub-077,01,l,house_PPA,word,2370.0,12124
sub-077,01,l,house_TOS,face,807.0,31893
sub-077,01,l,house_TOS,house,2447.0,31893
sub-077,01,l,house_TOS,object,14817.0,31893
sub-077,01,l,house_TOS,word,8742.0,31893
sub-077,01,l,object_pF,face,466.0,3421
sub-077,01,l,object_pF,house,140.0,3421
sub-077,01,l,object_pF,object,3058.0,3421
sub-077,01,l,object_pF,word,1281.0,3421
sub-077,01,l,object_LOC,face,807.0,31893
sub-077,01,l,object_LOC,house,2447.0,31893
sub-077,01,l,object_LOC,object,14817.0,31893
sub-077,01,l,object_LOC,word,8742.0,31893
sub-077,01,l,word_VWFA,face,986.0,7522
sub-077,01,l,word_VWFA,house,172.0,7522
sub-077,01,l,word_VWFA,object,4779.0,7522
sub-077,01,l,word_VWFA,word,1614.0,7522
sub-077,01,l,word_STG,face,649.0,5499
sub-077,01,l,word_STG,house,53.0,5499
sub-077,01,l,word_STG,object,261.0,5499
sub-077,01,l,word_STG,word,190.0,5499
sub-077,01,l,word_pSTG_liu,face,649.0,4412
sub-077,01,l,word_pSTG_liu,house,52.0,4412
sub-077,01,l,word_pSTG_liu,object,260.0,4412
sub-077,01,l,word_pSTG_liu,word,124.0,4412
sub-077,01,l,word_IFG,face,670.0,6288
sub-077,01,l,word_IFG,house,178.0,6288
sub-077,01,l,word_IFG,object,475.0,6288
sub-077,01,l,word_IFG,word,24.0,6288
sub-077,01,l,evc,face,65.0,6301
sub-077,01,l,evc,house,25.0,6301
sub-077,01,l,evc,object,268.0,6301
sub-077,01,l,evc,word,739.0,6301
sub-078,01,r,face_FFA,face,541.0,8134
sub-078,01,r,face_FFA,house,473.0,8134
sub-078,01,r,face_FFA,object,4892.0,8134
sub-078,01,r,face_FFA,word,3215.0,8134
sub-078,01,r,face_STS,face,1637.0,10604
sub-078,01,r,face_STS,house,2.0,10604
sub-078,01,r,face_STS,object,4133.0,10604
sub-078,01,r,face_STS,word,581.0,10604
sub-078,01,r,house_PPA,face,176.0,13786
sub-078,01,r,house_PPA,house,1264.0,13786
sub-078,01,r,house_PPA,object,4288.0,13786
sub-078,01,r,house_PPA,word,2158.0,13786
sub-078,01,r,house_TOS,face,3715.0,32802
sub-078,01,r,house_TOS,house,3077.0,32802
sub-078,01,r,house_TOS,object,18003.0,32802
sub-078,01,r,house_TOS,word,6358.0,32802
sub-078,01,r,object_pF,face,353.0,4433
sub-078,01,r,object_pF,house,466.0,4433
sub-078,01,r,object_pF,object,3154.0,4433
sub-078,01,r,object_pF,word,2763.0,4433
sub-078,01,r,object_LOC,face,3715.0,32802
sub-078,01,r,object_LOC,house,3077.0,32802
sub-078,01,r,object_LOC,object,18003.0,32802
sub-078,01,r,object_LOC,word,6358.0,32802
sub-078,01,r,word_VWFA,face,541.0,8134
sub-078,01,r,word_VWFA,house,473.0,8134
sub-078,01,r,word_VWFA,object,4892.0,8134
sub-078,01,r,word_VWFA,word,3215.0,8134
sub-078,01,r,word_STG,face,1233.0,6149
sub-078,01,r,word_STG,house,9.0,6149
sub-078,01,r,word_STG,object,816.0,6149
sub-078,01,r,word_STG,word,4.0,6149
sub-078,01,r,word_pSTG_liu,face,834.0,4860
sub-078,01,r,word_pSTG_liu,house,0.0,4860
sub-078,01,r,word_pSTG_liu,object,597.0,4860
sub-078,01,r,word_pSTG_liu,word,3.0,4860
sub-078,01,r,word_IFG,face,833.0,5522
sub-078,01,r,word_IFG,house,5.0,5522
sub-078,01,r,word_IFG,object,1612.0,5522
sub-078,01,r,word_IFG,word,107.0,5522
sub-078,01,r,evc,face,62.0,7669
sub-078,01,r,evc,house,49.0,7669
sub-078,01,r,evc,object,1187.0,7669
sub-078,01,r,evc,word,206.0,7669
sub-079,01,l,face_FFA,face,1473.0,10766
sub-079,01,l,face_FFA,house,21.0,10766
sub-079,01,l,face_FFA,object,4526.0,10766
sub-079,01,l,face_FFA,word,92.0,10766
sub-079,01,l,face_STS,face,269.0,11755
sub-079,01,l,face_STS,house,11.0,11755
sub-079,01,l,face_STS,object,786.0,11755
sub-079,01,l,face_STS,word,234.0,11755
sub-079,01,l,house_PPA,face,1088.0,17376
sub-079,01,l,house_PPA,house,3570.0,17376
sub-079,01,l,house_PPA,object,3227.0,17376
sub-079,01,l,house_PPA,word,2377.0,17376
sub-079,01,l,house_TOS,face,4786.0,45603
sub-079,01,l,house_TOS,house,8613.0,45603
sub-079,01,l,house_TOS,object,19759.0,45603
sub-079,01,l,house_TOS,word,6001.0,45603
sub-079,01,l,object_pF,face,978.0,4842
sub-079,01,l,object_pF,house,21.0,4842
sub-079,01,l,object_pF,object,2492.0,4842
sub-079,01,l,object_pF,word,24.0,4842
sub-079,01,l,object_LOC,face,4786.0,45603
sub-079,01,l,object_LOC,house,8613.0,45603
sub-079,01,l,object_LOC,object,19759.0,45603
sub-079,01,l,object_LOC,word,6001.0,45603
sub-079,01,l,word_VWFA,face,1473.0,10766
sub-079,01,l,word_VWFA,house,21.0,10766
sub-079,01,l,word_VWFA,object,4526.0,10766
sub-079,01,l,word_VWFA,word,92.0,10766
sub-079,01,l,word_STG,face,287.0,7497
sub-079,01,l,word_STG,house,37.0,7497
sub-079,01,l,word_STG,object,149.0,7497
sub-079,01,l,word_STG,word,100.0,7497
sub-079,01,l,word_pSTG_liu,face,175.0,6019
sub-079,01,l,word_pSTG_liu,house,9.0,6019
sub-079,01,l,word_pSTG_liu,object,111.0,6019
sub-079,01,l,word_pSTG_liu,word,93.0,6019
sub-079,01,l,word_IFG,face,100.0,8835
sub-079,01,l,word_IFG,house,16.0,8835
sub-079,01,l,word_IFG,object,1097.0,8835
sub-079,01,l,word_IFG,word,505.0,8835
sub-079,01,l,evc,face,213.0,8797
sub-079,01,l,evc,house,651.0,8797
sub-079,01,l,evc,object,55.0,8797
sub-079,01,l,evc,word,3482.0,8797
sub-079,02,l,face_FFA,face,1178.0,10766
sub-079,02,l,face_FFA,house,2.0,10766
sub-079,02,l,face_FFA,object,5454.0,10766
sub-079,02,l,face_FFA,word,911.0,10766
sub-079,02,l,face_STS,face,7.0,11755
sub-079,02,l,face_STS,house,159.0,11755
sub-079,02,l,face_STS,object,2611.0,11755
sub-079,02,l,face_STS,word,573.0,11755
sub-079,02,l,house_PPA,face,657.0,17376
sub-079,02,l,house_PPA,house,1978.0,17376
sub-079,02,l,house_PPA,object,5033.0,17376
sub-079,02,l,house_PPA,word,3911.0,17376
sub-079,02,l,house_TOS,face,1391.0,45603
sub-079,02,l,house_TOS,house,4219.0,45603
sub-079,02,l,house_TOS,object,26432.0,45603
sub-079,02,l,house_TOS,word,8933.0,45603
sub-079,02,l,object_pF,face,672.0,4842
sub-079,02,l,object_pF,house,2.0,4842
sub-079,02,l,object_pF,object,3256.0,4842
sub-079,02,l,object_pF,word,489.0,4842
sub-079,02,l,object_LOC,face,1391.0,45603
sub-079,02,l,object_LOC,house,4219.0,45603
sub-079,02,l,object_LOC,object,26432.0,45603
sub-079,02,l,object_LOC,word,8933.0,45603
sub-079,02,l,word_VWFA,face,1178.0,10766
sub-079,02,l,word_VWFA,house,2.0,10766
sub-079,02,l,word_VWFA,object,5454.0,10766
sub-079,02,l,word_VWFA,word,911.0,10766
sub-079,02,l,word_STG,face,40.0,7497
sub-079,02,l,word_STG,house,305.0,7497
sub-079,02,l,word_STG,object,1532.0,7497
sub-079,02,l,word_STG,word,467.0,7497
sub-079,02,l,word_pSTG_liu,face,0.0,6019
sub-079,02,l,word_pSTG_liu,house,134.0,6019
sub-079,02,l,word_pSTG_liu,object,1240.0,6019
sub-079,02,l,word_pSTG_liu,word,301.0,6019
sub-079,02,l,word_IFG,face,18.0,8835
sub-079,02,l,word_IFG,house,12.0,8835
sub-079,02,l,word_IFG,object,2294.0,8835
sub-079,02,l,word_IFG,word,1313.0,8835
sub-079,02,l,evc,face,126.0,8797
sub-079,02,l,evc,house,276.0,8797
sub-079,02,l,evc,object,396.0,8797
sub-079,02,l,evc,word,303.0,8797
sub-081,02,r,face_FFA,face,1106.0,8552
sub-081,02,r,face_FFA,house,1989.0,8552
sub-081,02,r,face_FFA,object,622.0,8552
sub-081,02,r,face_FFA,word,2057.0,8552
sub-081,02,r,face_STS,face,36.0,11285
sub-081,02,r,face_STS,house,435.0,11285
sub-081,02,r,face_STS,object,759.0,11285
sub-081,02,r,face_STS,word,336.0,11285
sub-081,02,r,house_PPA,face,185.0,14800
sub-081,02,r,house_PPA,house,1262.0,14800
sub-081,02,r,house_PPA,object,420.0,14800
sub-081,02,r,house_PPA,word,717.0,14800
sub-081,02,r,house_TOS,face,324.0,34987
sub-081,02,r,house_TOS,house,1848.0,34987
sub-081,02,r,house_TOS,object,8364.0,34987
sub-081,02,r,house_TOS,word,2867.0,34987
sub-081,02,r,object_pF,face,727.0,4689
sub-081,02,r,object_pF,house,1591.0,4689
sub-081,02,r,object_pF,object,463.0,4689
sub-081,02,r,object_pF,word,1822.0,4689
sub-081,02,r,object_LOC,face,324.0,34987
sub-081,02,r,object_LOC,house,1848.0,34987
sub-081,02,r,object_LOC,object,8364.0,34987
sub-081,02,r,object_LOC,word,2867.0,34987
sub-081,02,r,word_VWFA,face,1106.0,8552
sub-081,02,r,word_VWFA,house,1989.0,8552
sub-081,02,r,word_VWFA,object,622.0,8552
sub-081,02,r,word_VWFA,word,2057.0,8552
sub-081,02,r,word_STG,face,13.0,6478
sub-081,02,r,word_STG,house,368.0,6478
sub-081,02,r,word_STG,object,264.0,6478
sub-081,02,r,word_STG,word,144.0,6478
sub-081,02,r,word_pSTG_liu,face,13.0,5100
sub-081,02,r,word_pSTG_liu,house,368.0,5100
sub-081,02,r,word_pSTG_liu,object,205.0,5100
sub-081,02,r,word_pSTG_liu,word,144.0,5100
sub-081,02,r,word_IFG,face,93.0,5841
sub-081,02,r,word_IFG,house,742.0,5841
sub-081,02,r,word_IFG,object,64.0,5841
sub-081,02,r,word_IFG,word,184.0,5841
sub-081,02,r,evc,face,72.0,8238
sub-081,02,r,evc,house,99.0,8238
sub-081,02,r,evc,object,731.0,8238
sub-081,02,r,evc,word,175.0,8238
sub-082,01,r,face_FFA,face,2146.0,9987
sub-082,01,r,face_FFA,house,851.0,9987
sub-082,01,r,face_FFA,object,5345.0,9987
sub-082,01,r,face_FFA,word,787.0,9987
sub-082,01,r,face_STS,face,340.0,13512
sub-082,01,r,face_STS,house,0.0,13512
sub-082,01,r,face_STS,object,3011.0,13512
sub-082,01,r,face_STS,word,1476.0,13512
sub-082,01,r,house_PPA,face,385.0,16986
sub-082,01,r,house_PPA,house,2390.0,16986
sub-082,01,r,house_PPA,object,1478.0,16986
sub-082,01,r,house_PPA,word,3651.0,16986
sub-082,01,r,house_TOS,face,3063.0,40695
sub-082,01,r,house_TOS,house,4940.0,40695
sub-082,01,r,house_TOS,object,14302.0,40695
sub-082,01,r,house_TOS,word,11945.0,40695
sub-082,01,r,object_pF,face,1250.0,5499
sub-082,01,r,object_pF,house,727.0,5499
sub-082,01,r,object_pF,object,3252.0,5499
sub-082,01,r,object_pF,word,597.0,5499
sub-082,01,r,object_LOC,face,3063.0,40695
sub-082,01,r,object_LOC,house,4940.0,40695
sub-082,01,r,object_LOC,object,14302.0,40695
sub-082,01,r,object_LOC,word,11945.0,40695
sub-082,01,r,word_VWFA,face,2146.0,9987
sub-082,01,r,word_VWFA,house,851.0,9987
sub-082,01,r,word_VWFA,object,5345.0,9987
sub-082,01,r,word_VWFA,word,787.0,9987
sub-082,01,r,word_STG,face,662.0,7767
sub-082,01,r,word_STG,house,0.0,7767
sub-082,01,r,word_STG,object,1057.0,7767
sub-082,01,r,word_STG,word,117.0,7767
sub-082,01,r,word_pSTG_liu,face,238.0,6202
sub-082,01,r,word_pSTG_liu,house,0.0,6202
sub-082,01,r,word_pSTG_liu,object,529.0,6202
sub-082,01,r,word_pSTG_liu,word,117.0,6202
sub-082,01,r,word_IFG,face,193.0,6671
sub-082,01,r,word_IFG,house,25.0,6671
sub-082,01,r,word_IFG,object,317.0,6671
sub-082,01,r,word_IFG,word,2261.0,6671
sub-082,01,r,evc,face,683.0,9620
sub-082,01,r,evc,house,553.0,9620
sub-082,01,r,evc,object,296.0,9620
sub-082,01,r,evc,word,1972.0,9620
sub-084,01,l,face_FFA,face,0.0,11444
sub-084,01,l,face_FFA,house,8.0,11444
sub-084,01,l,face_FFA,object,15.0,11444
sub-084,01,l,face_FFA,word,0.0,11444
sub-084,01,l,face_STS,face,2742.0,13099
sub-084,01,l,face_STS,house,139.0,13099
sub-084,01,l,face_STS,object,4556.0,13099
sub-084,01,l,face_STS,word,71.0,13099
sub-084,01,l,house_PPA,face,159.0,19171
sub-084,01,l,house_PPA,house,250.0,19171
sub-084,01,l,house_PPA,object,778.0,19171
sub-084,01,l,house_PPA,word,0.0,19171
sub-084,01,l,house_TOS,face,2381.0,48987
sub-084,01,l,house_TOS,house,2488.0,48987
sub-084,01,l,house_TOS,object,17890.0,48987
sub-084,01,l,house_TOS,word,2640.0,48987
sub-084,01,l,object_pF,face,0.0,5234
sub-084,01,l,object_pF,house,8.0,5234
sub-084,01,l,object_pF,object,15.0,5234
sub-084,01,l,object_pF,word,0.0,5234
sub-084,01,l,object_LOC,face,2381.0,48987
sub-084,01,l,object_LOC,house,2488.0,48987
sub-084,01,l,object_LOC,object,17890.0,48987
sub-084,01,l,object_LOC,word,2640.0,48987
sub-084,01,l,word_VWFA,face,0.0,11444
sub-084,01,l,word_VWFA,house,8.0,11444
sub-084,01,l,word_VWFA,object,15.0,11444
sub-084,01,l,word_VWFA,word,0.0,11444
sub-084,01,l,word_STG,face,1753.0,8482
sub-084,01,l,word_STG,house,98.0,8482
sub-084,01,l,word_STG,object,1523.0,8482
sub-084,01,l,word_STG,word,0.0,8482
sub-084,01,l,word_pSTG_liu,face,1556.0,6745
sub-084,01,l,word_pSTG_liu,house,91.0,6745
sub-084,01,l,word_pSTG_liu,object,1443.0,6745
sub-084,01,l,word_pSTG_liu,word,0.0,6745
sub-084,01,l,word_IFG,face,924.0,9950
sub-084,01,l,word_IFG,house,3.0,9950
sub-084,01,l,word_IFG,object,1080.0,9950
sub-084,01,l,word_IFG,word,0.0,9950
sub-084,01,l,evc,face,279.0,9824
sub-084,01,l,evc,house,93.0,9824
sub-084,01,l,evc,object,107.0,9824
sub-084,01,l,evc,word,27.0,9824
sub-084,01,r,face_FFA,face,0.0,11610
sub-084,01,r,face_FFA,house,0.0,11610
sub-084,01,r,face_FFA,object,0.0,11610
sub-084,01,r,face_FFA,word,0.0,11610
sub-084,01,r,face_STS,face,4455.0,15702
sub-084,01,r,face_STS,house,1269.0,15702
sub-084,01,r,face_STS,object,3360.0,15702
sub-084,01,r,face_STS,word,14.0,15702
sub-084,01,r,house_PPA,face,1.0,20019
sub-084,01,r,house_PPA,house,2.0,20019
sub-084,01,r,house_PPA,object,272.0,20019
sub-084,01,r,house_PPA,word,0.0,20019
sub-084,01,r,house_TOS,face,2782.0,47910
sub-084,01,r,house_TOS,house,3911.0,47910
sub-084,01,r,house_TOS,object,21374.0,47910
sub-084,01,r,house_TOS,word,1654.0,47910
sub-084,01,r,object_pF,face,0.0,6424
sub-084,01,r,object_pF,house,0.0,6424
sub-084,01,r,object_pF,object,0.0,6424
sub-084,01,r,object_pF,word,0.0,6424
sub-084,01,r,object_LOC,face,2782.0,47910
sub-084,01,r,object_LOC,house,3911.0,47910
sub-084,01,r,object_LOC,object,21374.0,47910
sub-084,01,r,object_LOC,word,1654.0,47910
sub-084,01,r,word_VWFA,face,0.0,11610
sub-084,01,r,word_VWFA,house,0.0,11610
sub-084,01,r,word_VWFA,object,0.0,11610
sub-084,01,r,word_VWFA,word,0.0,11610
sub-084,01,r,word_STG,face,3416.0,8886
sub-084,01,r,word_STG,house,1260.0,8886
sub-084,01,r,word_STG,object,1260.0,8886
sub-084,01,r,word_STG,word,14.0,8886
sub-084,01,r,word_pSTG_liu,face,3074.0,7115
sub-084,01,r,word_pSTG_liu,house,1232.0,7115
sub-084,01,r,word_pSTG_liu,object,1072.0,7115
sub-084,01,r,word_pSTG_liu,word,14.0,7115
sub-084,01,r,word_IFG,face,193.0,7925
sub-084,01,r,word_IFG,house,1.0,7925
sub-084,01,r,word_IFG,object,2427.0,7925
sub-084,01,r,word_IFG,word,38.0,7925
sub-084,01,r,evc,face,86.0,11039
sub-084,01,r,evc,house,49.0,11039
sub-084,01,r,evc,object,412.0,11039
sub-084,01,r,evc,word,208.0,11039
sub-086,02,l,face_FFA,face,1608.0,9123
sub-086,02,l,face_FFA,house,167.0,9123
sub-086,02,l,face_FFA,object,2384.0,9123
sub-086,02,l,face_FFA,word,403.0,9123
sub-086,02,l,face_STS,face,282.0,10341
sub-086,02,l,face_STS,house,45.0,10341
sub-086,02,l,face_STS,object,1007.0,10341
sub-086,02,l,face_STS,word,0.0,10341
sub-086,02,l,house_PPA,face,57.0,14476
sub-086,02,l,house_PPA,house,825.0,14476
sub-086,02,l,house_PPA,object,244.0,14476
sub-086,02,l,house_PPA,word,3.0,14476
sub-086,02,l,house_TOS,face,1705.0,38466
sub-086,02,l,house_TOS,house,681.0,38466
sub-086,02,l,house_TOS,object,6589.0,38466
sub-086,02,l,house_TOS,word,51.0,38466
sub-086,02,l,object_pF,face,919.0,4057
sub-086,02,l,object_pF,house,161.0,4057
sub-086,02,l,object_pF,object,1624.0,4057
sub-086,02,l,object_pF,word,403.0,4057
sub-086,02,l,object_LOC,face,1705.0,38466
sub-086,02,l,object_LOC,house,681.0,38466
sub-086,02,l,object_LOC,object,6589.0,38466
sub-086,02,l,object_LOC,word,51.0,38466
sub-086,02,l,word_VWFA,face,1608.0,9123
sub-086,02,l,word_VWFA,house,167.0,9123
sub-086,02,l,word_VWFA,object,2384.0,9123
sub-086,02,l,word_VWFA,word,403.0,9123
sub-086,02,l,word_STG,face,495.0,6816
sub-086,02,l,word_STG,house,50.0,6816
sub-086,02,l,word_STG,object,144.0,6816
sub-086,02,l,word_STG,word,0.0,6816
sub-086,02,l,word_pSTG_liu,face,246.0,5397
sub-086,02,l,word_pSTG_liu,house,45.0,5397
sub-086,02,l,word_pSTG_liu,object,144.0,5397
sub-086,02,l,word_pSTG_liu,word,0.0,5397
sub-086,02,l,word_IFG,face,0.0,7336
sub-086,02,l,word_IFG,house,0.0,7336
sub-086,02,l,word_IFG,object,807.0,7336
sub-086,02,l,word_IFG,word,0.0,7336
sub-086,02,l,evc,face,173.0,7318
sub-086,02,l,evc,house,16.0,7318
sub-086,02,l,evc,object,0.0,7318
sub-086,02,l,evc,word,2.0,7318
sub-087,01,l,face_FFA,face,1669.0,10169
sub-087,01,l,face_FFA,house,620.0,10169
sub-087,01,l,face_FFA,object,5157.0,10169
sub-087,01,l,face_FFA,word,1361.0,10169
sub-087,01,l,face_STS,face,753.0,11378
sub-087,01,l,face_STS,house,97.0,11378
sub-087,01,l,face_STS,object,2834.0,11378
sub-087,01,l,face_STS,word,1324.0,11378
sub-087,01,l,house_PPA,face,1560.0,16614
sub-087,01,l,house_PPA,house,5525.0,16614
sub-087,01,l,house_PPA,object,2883.0,16614
sub-087,01,l,house_PPA,word,2147.0,16614
sub-087,01,l,house_TOS,face,3943.0,43533
sub-087,01,l,house_TOS,house,8233.0,43533
sub-087,01,l,house_TOS,object,15595.0,43533
sub-087,01,l,house_TOS,word,1886.0,43533
sub-087,01,l,object_pF,face,1048.0,4652
sub-087,01,l,object_pF,house,270.0,4652
sub-087,01,l,object_pF,object,3297.0,4652
sub-087,01,l,object_pF,word,601.0,4652
sub-087,01,l,object_LOC,face,3943.0,43533
sub-087,01,l,object_LOC,house,8233.0,43533
sub-087,01,l,object_LOC,object,15595.0,43533
sub-087,01,l,object_LOC,word,1886.0,43533
sub-087,01,l,word_VWFA,face,1669.0,10169
sub-087,01,l,word_VWFA,house,620.0,10169
sub-087,01,l,word_VWFA,object,5157.0,10169
sub-087,01,l,word_VWFA,word,1361.0,10169
sub-087,01,l,word_STG,face,375.0,7398
sub-087,01,l,word_STG,house,150.0,7398
sub-087,01,l,word_STG,object,802.0,7398
sub-087,01,l,word_STG,word,149.0,7398
sub-087,01,l,word_pSTG_liu,face,375.0,5875
sub-087,01,l,word_pSTG_liu,house,79.0,5875
sub-087,01,l,word_pSTG_liu,object,782.0,5875
sub-087,01,l,word_pSTG_liu,word,47.0,5875
sub-087,01,l,word_IFG,face,167.0,8532
sub-087,01,l,word_IFG,house,17.0,8532
sub-087,01,l,word_IFG,object,1727.0,8532
sub-087,01,l,word_IFG,word,404.0,8532
sub-087,01,l,evc,face,1395.0,8475
sub-087,01,l,evc,house,1133.0,8475
sub-087,01,l,evc,object,1.0,8475
sub-087,01,l,evc,word,486.0,8475
sub-087,01,r,face_FFA,face,3158.0,10523
sub-087,01,r,face_FFA,house,3094.0,10523
sub-087,01,r,face_FFA,object,4102.0,10523
sub-087,01,r,face_FFA,word,1984.0,10523
sub-087,01,r,face_STS,face,2800.0,13682
sub-087,01,r,face_STS,house,1186.0,13682
sub-087,01,r,face_STS,object,1328.0,13682
sub-087,01,r,face_STS,word,217.0,13682
sub-087,01,r,house_PPA,face,1894.0,17618
sub-087,01,r,house_PPA,house,4376.0,17618
sub-087,01,r,house_PPA,object,1724.0,17618
sub-087,01,r,house_PPA,word,2670.0,17618
sub-087,01,r,house_TOS,face,13684.0,42222
sub-087,01,r,house_TOS,house,9426.0,42222
sub-087,01,r,house_TOS,object,11870.0,42222
sub-087,01,r,house_TOS,word,388.0,42222
sub-087,01,r,object_pF,face,1945.0,5684
sub-087,01,r,object_pF,house,2056.0,5684
sub-087,01,r,object_pF,object,2989.0,5684
sub-087,01,r,object_pF,word,1663.0,5684
sub-087,01,r,object_LOC,face,13684.0,42222
sub-087,01,r,object_LOC,house,9426.0,42222
sub-087,01,r,object_LOC,object,11870.0,42222
sub-087,01,r,object_LOC,word,388.0,42222
sub-087,01,r,word_VWFA,face,3158.0,10523
sub-087,01,r,word_VWFA,house,3094.0,10523
sub-087,01,r,word_VWFA,object,4102.0,10523
sub-087,01,r,word_VWFA,word,1984.0,10523
sub-087,01,r,word_STG,face,1732.0,7943
sub-087,01,r,word_STG,house,19.0,7943
sub-087,01,r,word_STG,object,148.0,7943
sub-087,01,r,word_STG,word,13.0,7943
sub-087,01,r,word_pSTG_liu,face,1728.0,6232
sub-087,01,r,word_pSTG_liu,house,16.0,6232
sub-087,01,r,word_pSTG_liu,object,69.0,6232
sub-087,01,r,word_pSTG_liu,word,13.0,6232
sub-087,01,r,word_IFG,face,1749.0,7101
sub-087,01,r,word_IFG,house,739.0,7101
sub-087,01,r,word_IFG,object,69.0,7101
sub-087,01,r,word_IFG,word,318.0,7101
sub-087,01,r,evc,face,1439.0,9835
sub-087,01,r,evc,house,653.0,9835
sub-087,01,r,evc,object,6.0,9835
sub-087,01,r,evc,word,1413.0,9835
sub-088,01,l,face_FFA,face,273.0,8910
sub-088,01,l,face_FFA,house,79.0,8910
sub-088,01,l,face_FFA,object,6395.0,8910
sub-088,01,l,face_FFA,word,910.0,8910
sub-088,01,l,face_STS,face,264.0,9978
sub-088,01,l,face_STS,house,167.0,9978
sub-088,01,l,face_STS,object,2410.0,9978
sub-088,01,l,face_STS,word,1899.0,9978
sub-088,01,l,house_PPA,face,221.0,14553
sub-088,01,l,house_PPA,house,860.0,14553
sub-088,01,l,house_PPA,object,3202.0,14553
sub-088,01,l,house_PPA,word,541.0,14553
sub-088,01,l,house_TOS,face,801.0,38134
sub-088,01,l,house_TOS,house,854.0,38134
sub-088,01,l,house_TOS,object,21274.0,38134
sub-088,01,l,house_TOS,word,6481.0,38134
sub-088,01,l,object_pF,face,154.0,4042
sub-088,01,l,object_pF,house,57.0,4042
sub-088,01,l,object_pF,object,3338.0,4042
sub-088,01,l,object_pF,word,520.0,4042
sub-088,01,l,object_LOC,face,801.0,38134
sub-088,01,l,object_LOC,house,854.0,38134
sub-088,01,l,object_LOC,object,21274.0,38134
sub-088,01,l,object_LOC,word,6481.0,38134
sub-088,01,l,word_VWFA,face,273.0,8910
sub-088,01,l,word_VWFA,house,79.0,8910
sub-088,01,l,word_VWFA,object,6395.0,8910
sub-088,01,l,word_VWFA,word,910.0,8910
sub-088,01,l,word_STG,face,160.0,6600
sub-088,01,l,word_STG,house,133.0,6600
sub-088,01,l,word_STG,object,397.0,6600
sub-088,01,l,word_STG,word,76.0,6600
sub-088,01,l,word_pSTG_liu,face,152.0,5245
sub-088,01,l,word_pSTG_liu,house,129.0,5245
sub-088,01,l,word_pSTG_liu,object,214.0,5245
sub-088,01,l,word_pSTG_liu,word,76.0,5245
sub-088,01,l,word_IFG,face,100.0,7569
sub-088,01,l,word_IFG,house,46.0,7569
sub-088,01,l,word_IFG,object,1931.0,7569
sub-088,01,l,word_IFG,word,110.0,7569
sub-088,01,l,evc,face,766.0,7386
sub-088,01,l,evc,house,409.0,7386
sub-088,01,l,evc,object,157.0,7386
sub-088,01,l,evc,word,81.0,7386
sub-088,01,r,face_FFA,face,740.0,9026
sub-088,01,r,face_FFA,house,1122.0,9026
sub-088,01,r,face_FFA,object,5887.0,9026
sub-088,01,r,face_FFA,word,286.0,9026
sub-088,01,r,face_STS,face,1878.0,12032
sub-088,01,r,face_STS,house,614.0,12032
sub-088,01,r,face_STS,object,2572.0,12032
sub-088,01,r,face_STS,word,868.0,12032
sub-088,01,r,house_PPA,face,25.0,15333
sub-088,01,r,house_PPA,house,1863.0,15333
sub-088,01,r,house_PPA,object,4977.0,15333
sub-088,01,r,house_PPA,word,277.0,15333
sub-088,01,r,house_TOS,face,2190.0,36981
sub-088,01,r,house_TOS,house,5137.0,36981
sub-088,01,r,house_TOS,object,20115.0,36981
sub-088,01,r,house_TOS,word,2990.0,36981
sub-088,01,r,object_pF,face,504.0,4928
sub-088,01,r,object_pF,house,724.0,4928
sub-088,01,r,object_pF,object,3778.0,4928
sub-088,01,r,object_pF,word,145.0,4928
sub-088,01,r,object_LOC,face,2190.0,36981
sub-088,01,r,object_LOC,house,5137.0,36981
sub-088,01,r,object_LOC,object,20115.0,36981
sub-088,01,r,object_LOC,word,2990.0,36981
sub-088,01,r,word_VWFA,face,740.0,9026
sub-088,01,r,word_VWFA,house,1122.0,9026
sub-088,01,r,word_VWFA,object,5887.0,9026
sub-088,01,r,word_VWFA,word,286.0,9026
sub-088,01,r,word_STG,face,2068.0,7030
sub-088,01,r,word_STG,house,602.0,7030
sub-088,01,r,word_STG,object,271.0,7030
sub-088,01,r,word_STG,word,162.0,7030
sub-088,01,r,word_pSTG_liu,face,1782.0,5569
sub-088,01,r,word_pSTG_liu,house,601.0,5569
sub-088,01,r,word_pSTG_liu,object,60.0,5569
sub-088,01,r,word_pSTG_liu,word,162.0,5569
sub-088,01,r,word_IFG,face,860.0,6260
sub-088,01,r,word_IFG,house,36.0,6260
sub-088,01,r,word_IFG,object,761.0,6260
sub-088,01,r,word_IFG,word,0.0,6260
sub-088,01,r,evc,face,759.0,8591
