measure,comparison,comparison_name,role,paired,roi,pair,diff,cohen_d,p,q_fdr,higher_group,n_a,n_b,age_cap,roi_set
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,word_VWFA,face-word,0.11480492873166048,0.2784476886009237,0.4993001399720056,0.4993001399720056,B,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,word_VWFA,house-object,-0.27569890309178546,-0.5768733644654327,0.17616476704659068,0.35232953409318135,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,word_VWFA,house-word,-0.1944520107994726,-0.43692549529409763,0.2927414517096581,0.43911217756448717,A,12,12,23.0,primary_strict
geometry,3,A = LH-intact pt   B = RH-intact pt,primary,False,word_VWFA,object-word,-0.36233146129549054,-0.6501314615103472,0.12297540491901619,0.35232953409318135,A,12,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,object_LOC,OMNIBUS (6 pairs),0.23083058849869642,,0.22195560887822435,,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,object_LOC,face-house,0.27906619047157744,0.6413519600794788,0.0625874825034993,0.19496100779844033,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,object_LOC,face-object,0.28452054421294115,0.6276246209114493,0.0649870025994801,0.19496100779844033,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,object_LOC,face-word,0.18262664366036319,0.3870339708571402,0.2571485702859428,0.5142971405718856,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,object_LOC,house-object,0.14578945496603013,0.26224334030722535,0.43951209758048393,0.5274145170965807,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,object_LOC,house-word,0.1303497230425249,0.28303278543929733,0.39912017596480703,0.5274145170965807,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,object_LOC,object-word,0.020064977048208643,0.03412766754677813,0.9208158368326335,0.9208158368326335,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,OMNIBUS (6 pairs),0.1836486942281924,,0.1817636472705459,,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,face-house,0.07028483600261429,0.16379328006869523,0.6210757848430314,0.6480703859228154,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,face-object,0.13693274570513314,0.3237291714209366,0.3411317736452709,0.6480703859228154,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,face-word,0.06662739933442852,0.15196447980162353,0.6480703859228154,0.6480703859228154,B,36,12,23.0,primary_strict
