subject_id,group,partition,category,threshold,li
sub-094,control,whole,object,4.0,0.1261633869671347
sub-094,control,whole,object,4.25,0.14455747212861797
sub-094,control,whole,object,4.5,0.14564775725381618
sub-094,control,whole,object,4.75,0.15011646317061408
sub-094,control,whole,object,5.0,0.15827411493833637
sub-094,control,lateral,object,0.25,0.0004044260528543532
sub-094,control,lateral,object,0.5,-0.0040656570900302405
sub-094,control,lateral,object,0.75,0.0025571038609070017
sub-094,control,lateral,object,1.0,0.01758467839409019
sub-094,control,lateral,object,1.25,0.02673405459339251
sub-094,control,lateral,object,1.5,0.04254258163829033
sub-094,control,lateral,object,1.75,0.0571259027801645
sub-094,control,lateral,object,2.0,0.06409578807648715
sub-094,control,lateral,object,2.25,0.07295088034482655
sub-094,control,lateral,object,2.5,0.08841878855001901
sub-094,control,lateral,object,2.75,0.09156149071321774
sub-094,control,lateral,object,3.0,0.09846478497135752
sub-094,control,lateral,object,3.25,0.10256823675538121
sub-094,control,lateral,object,3.5,0.11570085499472459
sub-094,control,lateral,object,3.75,0.1173019000875489
sub-094,control,lateral,object,4.0,0.12434427189601548
sub-094,control,lateral,object,4.25,0.140247563689227
sub-094,control,lateral,object,4.5,0.14504097247133582
sub-094,control,lateral,object,4.75,0.16101094634340998
sub-094,control,lateral,object,5.0,0.1583550306196057
sub-094,control,medial,object,0.25,-0.09502178936763891
sub-094,control,medial,object,0.5,-0.097609113386733
sub-094,control,medial,object,0.75,-0.07403566212854278
sub-094,control,medial,object,1.0,-0.07177728843811577
sub-094,control,medial,object,1.25,-0.055000480736074116
sub-094,control,medial,object,1.5,-0.057421367105401605
sub-094,control,medial,object,1.75,-0.027722481103212664
sub-094,control,medial,object,2.0,0.0020297435188878186
sub-094,control,medial,object,2.25,-0.024071184519988385
sub-094,control,medial,object,2.5,-0.006307418388441462
sub-094,control,medial,object,2.75,0.03132286490028881
sub-094,control,medial,object,3.0,0.05062275378620978
sub-094,control,medial,object,3.25,0.026559870286213844
sub-094,control,medial,object,3.5,0.07611610214552915
sub-094,control,medial,object,3.75,0.17202570243743318
sub-094,control,medial,object,4.0,0.18227571962227965
sub-094,control,medial,object,4.25,0.17494129620785628
sub-094,control,medial,object,4.5,0.1405878070339626
sub-094,control,medial,object,4.75,0.06321550821122313
sub-094,control,medial,object,5.0,0.05313747464003656
sub-094,control,whole,word,0.25,0.0045359694369905175
sub-094,control,whole,word,0.5,-0.0038871892163549137
sub-094,control,whole,word,0.75,-0.001024512586934242
sub-094,control,whole,word,1.0,-0.0057094472385821275
sub-094,control,whole,word,1.25,-0.014363711808166623
sub-094,control,whole,word,1.5,-0.014676164850774045
sub-094,control,whole,word,1.75,-0.014004527604347011
sub-094,control,whole,word,2.0,-0.02037141903200252
sub-094,control,whole,word,2.25,-0.026899104026767307
sub-094,control,whole,word,2.5,-0.04131773517479886
sub-094,control,whole,word,2.75,-0.04937538379084863
sub-094,control,whole,word,3.0,-0.08461257527823891
sub-094,control,whole,word,3.25,-0.1178468064841608
sub-094,control,whole,word,3.5,-0.13420926599215213
sub-094,control,whole,word,3.75,-0.141979584034233
sub-094,control,whole,word,4.0,-0.1514315368055412
sub-094,control,whole,word,4.25,-0.126017138579107
sub-094,control,whole,word,4.5,-0.1188257988466848
sub-094,control,whole,word,4.75,-0.10552314184511744
sub-094,control,whole,word,5.0,-0.11431802465959501
sub-094,control,lateral,word,0.25,0.00546024218686561
sub-094,control,lateral,word,0.5,0.002728416040583576
sub-094,control,lateral,word,0.75,-0.0027661949467782058
sub-094,control,lateral,word,1.0,-0.007151572596419483
sub-094,control,lateral,word,1.25,-0.010805892570611477
sub-094,control,lateral,word,1.5,-0.015393818408604942
sub-094,control,lateral,word,1.75,-0.005164177650915114
sub-094,control,lateral,word,2.0,-0.009853901374187415
sub-094,control,lateral,word,2.25,-0.00714053086236901
sub-094,control,lateral,word,2.5,-0.021771158607985005
sub-094,control,lateral,word,2.75,-0.02229003702497805
sub-094,control,lateral,word,3.0,-0.0644456831140836
sub-094,control,lateral,word,3.25,-0.11792749436201438
sub-094,control,lateral,word,3.5,-0.13965077361052236
sub-094,control,lateral,word,3.75,-0.16350228012328763
sub-094,control,lateral,word,4.0,-0.15654053635557597
sub-094,control,lateral,word,4.25,-0.12902278859148317
sub-094,control,lateral,word,4.5,-0.09912748004027912
sub-094,control,lateral,word,4.75,-0.0736372401630645
sub-094,control,lateral,word,5.0,-0.07583259840607083
sub-094,control,medial,word,0.25,0.0064310461107470905
sub-094,control,medial,word,0.5,-0.007011199446136779
sub-094,control,medial,word,0.75,-0.009754790580615314
sub-094,control,medial,word,1.0,0.0008651028967775222
sub-094,control,medial,word,1.25,-0.015939215232527566
sub-094,control,medial,word,1.5,-0.02984532508918385
sub-094,control,medial,word,1.75,-0.0392562865453645
sub-094,control,medial,word,2.0,-0.05378282642372441
sub-094,control,medial,word,2.25,-0.08053419929841482
sub-094,control,medial,word,2.5,-0.10140221724977737
sub-094,control,medial,word,2.75,-0.10193881919511513
sub-094,control,medial,word,3.0,-0.12184236600852756
sub-094,control,medial,word,3.25,-0.13177255817613207
sub-094,control,medial,word,3.5,-0.1337223612125296
sub-094,control,medial,word,3.75,-0.1319035508892245
sub-094,control,medial,word,4.0,-0.15383693338940538
sub-094,control,medial,word,4.25,-0.1597995387793072
sub-094,control,medial,word,4.5,-0.14291129608658162
sub-094,control,medial,word,4.75,-0.16992117845619584
sub-094,control,medial,word,5.0,-0.22261707581722498
sub-097,control,whole,face,0.25,0.06286907720786697
sub-097,control,whole,face,0.5,0.07275991248790403
sub-097,control,whole,face,0.75,0.07109169755628682
sub-097,control,whole,face,1.0,0.07366944339474803
sub-097,control,whole,face,1.25,0.07021076292676487
sub-097,control,whole,face,1.5,0.05199168605544724
sub-097,control,whole,face,1.75,0.03417243754423631
sub-097,control,whole,face,2.0,0.004878923099638506
sub-097,control,whole,face,2.25,-0.02226557945045206
sub-097,control,whole,face,2.5,-0.05038452981165989
sub-097,control,whole,face,2.75,-0.07620497217240724
sub-097,control,whole,face,3.0,-0.10522326687565813
sub-097,control,whole,face,3.25,-0.12440539712360721
sub-097,control,whole,face,3.5,-0.15384755370310188
sub-097,control,whole,face,3.75,-0.1761219857456848
sub-097,control,whole,face,4.0,-0.18709246104935634
sub-097,control,whole,face,4.25,-0.20313462064745022
sub-097,control,whole,face,4.5,-0.22538014880694646
sub-097,control,whole,face,4.75,-0.23032180709887273
sub-097,control,whole,face,5.0,-0.23461361253317325
sub-097,control,lateral,face,0.25,0.09365749046237479
sub-097,control,lateral,face,0.5,0.0965304289489512
sub-097,control,lateral,face,0.75,0.10289121103147222
sub-097,control,lateral,face,1.0,0.09877703719610889
sub-097,control,lateral,face,1.25,0.09373370709165682
sub-097,control,lateral,face,1.5,0.07127122114460918
sub-097,control,lateral,face,1.75,0.04833394985590387
sub-097,control,lateral,face,2.0,0.009627199119974882
sub-097,control,lateral,face,2.25,-0.01897001273128439
sub-097,control,lateral,face,2.5,-0.0629652092053354
sub-097,control,lateral,face,2.75,-0.09878350607507862
sub-097,control,lateral,face,3.0,-0.120193277628294
sub-097,control,lateral,face,3.25,-0.16556519572786418
sub-097,control,lateral,face,3.5,-0.1909303287503109
sub-097,control,lateral,face,3.75,-0.2175819150796735
sub-097,control,lateral,face,4.0,-0.2606783799844556
sub-097,control,lateral,face,4.25,-0.2885053395847816
sub-097,control,lateral,face,4.5,-0.31983674125265976
sub-097,control,lateral,face,4.75,-0.33449815346247647
sub-097,control,lateral,face,5.0,-0.349130185257549
sub-097,control,medial,face,0.25,-0.040181305458689386
sub-097,control,medial,face,0.5,-0.02678922230538873
sub-097,control,medial,face,0.75,-0.02525144861379254
sub-097,control,medial,face,1.0,-0.014983046973339641
sub-097,control,medial,face,1.25,-0.016437576635027828
sub-097,control,medial,face,1.5,-0.01252422554864071
sub-097,control,medial,face,1.75,-0.010894126610342758
sub-097,control,medial,face,2.0,-0.013388947489966713
sub-097,control,medial,face,2.25,-0.019709275164874265
sub-097,control,medial,face,2.5,0.01570938364971472
sub-097,control,medial,face,2.75,0.037933730088
sub-097,control,medial,face,3.0,0.044778660347758556
sub-097,control,medial,face,3.25,0.0384073503969136
sub-097,control,medial,face,3.5,0.0550441390706927
sub-097,control,medial,face,3.75,0.05146435834271202
sub-097,control,medial,face,4.0,0.06327228745352716
sub-097,control,medial,face,4.25,0.07122999324872605
sub-097,control,medial,face,4.5,0.14920656293593626
sub-097,control,medial,face,4.75,0.15865814229149083
sub-097,control,medial,face,5.0,0.17117781092802076
sub-097,control,whole,house,0.25,-0.10865881693933574
sub-097,control,whole,house,0.5,-0.12037403015162008
sub-097,control,whole,house,0.75,-0.1326261195228193
sub-097,control,whole,house,1.0,-0.1404014140365447
sub-097,control,whole,house,1.25,-0.1398140410005919
sub-097,control,whole,house,1.5,-0.14802648352737285
sub-097,control,whole,house,1.75,-0.14256514236478246
sub-097,control,whole,house,2.0,-0.1415711888935281
sub-097,control,whole,house,2.25,-0.14410203633748667
sub-097,control,whole,house,2.5,-0.14451434089089737
sub-097,control,whole,house,2.75,-0.15712825253971277
sub-097,control,whole,house,3.0,-0.1614473088114919
sub-097,control,whole,house,3.25,-0.16798643987673983
sub-097,control,whole,house,3.5,-0.17654008065802507
sub-097,control,whole,house,3.75,-0.19283251604945786
sub-097,control,whole,house,4.0,-0.18700161997119558
sub-097,control,whole,house,4.25,-0.20049277312181424
sub-097,control,whole,house,4.5,-0.21634806235115073
sub-097,control,whole,house,4.75,-0.22145395782117536
sub-097,control,whole,house,5.0,-0.24482333881724952
sub-097,control,lateral,house,0.25,-0.21508533379822434
sub-097,control,lateral,house,0.5,-0.2280640568053718
sub-097,control,lateral,house,0.75,-0.2372747092160409
sub-097,control,lateral,house,1.0,-0.24059507829917398
sub-097,control,lateral,house,1.25,-0.23687956571065683
sub-097,control,lateral,house,1.5,-0.24578333132263805
sub-097,control,lateral,house,1.75,-0.23651933881874385
sub-097,control,lateral,house,2.0,-0.23559013711940743
sub-097,control,lateral,house,2.25,-0.2466378581493155
sub-097,control,lateral,house,2.5,-0.24624473237041325
sub-097,control,lateral,house,2.75,-0.2528888049214495
sub-097,control,lateral,house,3.0,-0.25662917015286174
sub-097,control,lateral,house,3.25,-0.2580127300084511
sub-097,control,lateral,house,3.5,-0.26864588069027295
sub-097,control,lateral,house,3.75,-0.2668614931204192
sub-097,control,lateral,house,4.0,-0.26641007024248603
sub-097,control,lateral,house,4.25,-0.2775537381146708
sub-097,control,lateral,house,4.5,-0.2875869277903489
sub-097,control,lateral,house,4.75,-0.29478128715972013
sub-097,control,lateral,house,5.0,-0.302265287479641
sub-097,control,medial,house,0.25,0.1928849739215186
sub-097,control,medial,house,0.5,0.20616773332387406
sub-097,control,medial,house,0.75,0.17485542319296826
sub-097,control,medial,house,1.0,0.1575424950398337
sub-097,control,medial,house,1.25,0.16194900053212413
sub-097,control,medial,house,1.5,0.15194745928874778
sub-097,control,medial,house,1.75,0.15393231811735453
sub-097,control,medial,house,2.0,0.14798536908893495
sub-097,control,medial,house,2.25,0.14103611130292334
sub-097,control,medial,house,2.5,0.13975314290803292
sub-097,control,medial,house,2.75,0.12156731460119474
sub-097,control,medial,house,3.0,0.10756966682811031
sub-097,control,medial,house,3.25,0.1090717405816942
sub-097,control,medial,house,3.5,0.0775153994438
sub-097,control,medial,house,3.75,0.05549797784098596
sub-097,control,medial,house,4.0,0.03508113638546296
sub-097,control,medial,house,4.25,0.053302932808449756
sub-097,control,medial,house,4.5,0.03463778415545346
sub-097,control,medial,house,4.75,0.017600531277837155
sub-097,control,medial,house,5.0,0.020315935430785994
sub-097,control,whole,object,0.25,-0.00030094249239635314
sub-097,control,whole,object,0.5,-0.002733611396655931
sub-097,control,whole,object,0.75,-0.0005908463679159013
sub-097,control,whole,object,1.0,-0.0008588062578086625
sub-097,control,whole,object,1.25,0.0027463279818847114
sub-097,control,whole,object,1.5,0.01247556667895755
sub-097,control,whole,object,1.75,0.021215981769387247
sub-097,control,whole,object,2.0,0.02091474270529115
sub-097,control,whole,object,2.25,0.02743878758296781
sub-097,control,whole,object,2.5,0.028156164874187265
sub-097,control,whole,object,2.75,0.03269561299528885
sub-097,control,whole,object,3.0,0.03600537502288405
sub-097,control,whole,object,3.25,0.04622263286929204
sub-097,control,whole,object,3.5,0.059561281173278566
sub-097,control,whole,object,3.75,0.0728595248852498
sub-097,control,whole,object,4.0,0.09151286590880363
sub-097,control,whole,object,4.25,0.10540576363413506
sub-097,control,whole,object,4.5,0.12902948034625947
sub-097,control,whole,object,4.75,0.1410363553668424
sub-097,control,whole,object,5.0,0.1576035275812692
sub-097,control,lateral,object,0.25,0.033681104711888496
sub-097,control,lateral,object,0.5,0.029869642360102353
sub-097,control,lateral,object,0.75,0.03429713154903529
sub-097,control,lateral,object,1.0,0.0334859608178124
sub-097,control,lateral,object,1.25,0.0409712508411127
sub-097,control,lateral,object,1.5,0.0374995577402755
sub-097,control,lateral,object,1.75,0.039926135097346466
sub-097,control,lateral,object,2.0,0.028496527017192515
sub-097,control,lateral,object,2.25,0.029923915682837417
sub-097,control,lateral,object,2.5,0.02305907621819152
sub-097,control,lateral,object,2.75,0.010407823114256925
sub-097,control,lateral,object,3.0,0.01155933228752507
sub-097,control,lateral,object,3.25,0.021971683225925402
sub-097,control,lateral,object,3.5,0.021004199174495655
sub-097,control,lateral,object,3.75,0.03861682607489461
sub-097,control,lateral,object,4.0,0.06167339041757268
sub-097,control,lateral,object,4.25,0.0744266827147722
sub-097,control,lateral,object,4.5,0.10530439182043048
sub-097,control,lateral,object,4.75,0.11846581165241314
sub-097,control,lateral,object,5.0,0.1289289913649251
sub-097,control,medial,object,0.25,-0.08829752948757937
sub-097,control,medial,object,0.5,-0.10961643426738002
sub-097,control,medial,object,0.75,-0.126734352713156
sub-097,control,medial,object,1.0,-0.11942888354410304
sub-097,control,medial,object,1.25,-0.12125935202705712
sub-097,control,medial,object,1.5,-0.10498480828051722
sub-097,control,medial,object,1.75,-0.07504474239675427
sub-097,control,medial,object,2.0,-0.030171099146716795
sub-097,control,medial,object,2.25,0.012465267288809517
sub-097,control,medial,object,2.5,0.08549069767119083
sub-097,control,medial,object,2.75,0.12181426661604133
sub-097,control,medial,object,3.0,0.1618195100933589
sub-097,control,medial,object,3.25,0.20293727628050762
sub-097,control,medial,object,3.5,0.2392415640483141
sub-097,control,medial,object,3.75,0.24455772259133607
sub-097,control,medial,object,4.0,0.25425973967925064
sub-097,control,medial,object,4.25,0.26912227622597973
sub-097,control,medial,object,4.5,0.2908402383765797
sub-097,control,medial,object,4.75,0.3072884786213339
sub-097,control,medial,object,5.0,0.3045353097508857
sub-097,control,whole,word,0.25,0.03802217633256373
sub-097,control,whole,word,0.5,0.02668892509176825
sub-097,control,whole,word,0.75,0.024368472064250083
sub-097,control,whole,word,1.0,0.021216620764670905
sub-097,control,whole,word,1.25,0.019617797551554603
sub-097,control,whole,word,1.5,0.01926859534171158
sub-097,control,whole,word,1.75,0.019268315246009526
sub-097,control,whole,word,2.0,0.021606986654400067
sub-097,control,whole,word,2.25,0.010174563654098237
sub-097,control,whole,word,2.5,0.017347367598725297
sub-097,control,whole,word,2.75,0.004140664255287786
sub-097,control,whole,word,3.0,-0.0010972927553786545
sub-097,control,whole,word,3.25,-0.00577019000127625
sub-097,control,whole,word,3.5,-0.02082587656457039
sub-097,control,whole,word,3.75,-0.04746010539840819
sub-097,control,whole,word,4.0,-0.05830498897631386
sub-097,control,whole,word,4.25,-0.07106674879470652
sub-097,control,whole,word,4.5,-0.0702208052440522
sub-097,control,whole,word,4.75,-0.0935706334027381
sub-097,control,whole,word,5.0,-0.1054534939186102
sub-097,control,lateral,word,0.25,0.09937148037574041
sub-097,control,lateral,word,0.5,0.09573378089449125
sub-097,control,lateral,word,0.75,0.09945689583568186
sub-097,control,lateral,word,1.0,0.11515623601674667
sub-097,control,lateral,word,1.25,0.11361512285556273
sub-097,control,lateral,word,1.5,0.12543900947935646
sub-097,control,lateral,word,1.75,0.14175142760753043
sub-097,control,lateral,word,2.0,0.15545883740840039
sub-097,control,lateral,word,2.25,0.15621747741626335
sub-097,control,lateral,word,2.5,0.17662345170140623
sub-097,control,lateral,word,2.75,0.15557601621774386
sub-097,control,lateral,word,3.0,0.18801573667182514
sub-097,control,lateral,word,3.25,0.19081994321373194
sub-097,control,lateral,word,3.5,0.18614446505320617
sub-097,control,lateral,word,3.75,0.18403934490845708
sub-097,control,lateral,word,4.0,0.20678331796390806
sub-097,control,lateral,word,4.25,0.19861890986739483
sub-097,control,lateral,word,4.5,0.23252932909347582
sub-097,control,lateral,word,4.75,0.2072766894842363
sub-097,control,lateral,word,5.0,0.20258691146341307
sub-097,control,medial,word,0.25,-0.07908480545040701
sub-097,control,medial,word,0.5,-0.08650591386254422
sub-097,control,medial,word,0.75,-0.10153054743484112
sub-097,control,medial,word,1.0,-0.12561332747292545
sub-097,control,medial,word,1.25,-0.12326160647586716
sub-097,control,medial,word,1.5,-0.13076453767860144
sub-097,control,medial,word,1.75,-0.14251681502302838
sub-097,control,medial,word,2.0,-0.14216542716378208
sub-097,control,medial,word,2.25,-0.1541005434994857
sub-097,control,medial,word,2.5,-0.15612992950702134
sub-097,control,medial,word,2.75,-0.14937695955856614
sub-097,control,medial,word,3.0,-0.1518320558053428
sub-097,control,medial,word,3.25,-0.15926129146481358
sub-097,control,medial,word,3.5,-0.17242422984146338
sub-097,control,medial,word,3.75,-0.19574776805120173
sub-097,control,medial,word,4.0,-0.2102223045799633
sub-097,control,medial,word,4.25,-0.23700415393676175
sub-097,control,medial,word,4.5,-0.24109894569800455
sub-097,control,medial,word,4.75,-0.2615850865122178
sub-097,control,medial,word,5.0,-0.27498398025093224
sub-098,OTC,whole,face,0.25,0.39547744328003814
sub-098,OTC,whole,face,0.5,0.443677374700824
sub-098,OTC,whole,face,0.75,0.49439267860611724
sub-098,OTC,whole,face,1.0,0.5668458007673377
sub-098,OTC,whole,face,1.25,0.6240662425981105
sub-098,OTC,whole,face,1.5,0.7097417228701832
sub-098,OTC,whole,face,1.75,0.7751846066188484
sub-098,OTC,whole,face,2.0,0.8428193393803102
sub-098,OTC,whole,face,2.25,0.8571584527389169
sub-098,OTC,whole,face,2.5,0.8810022546611428
sub-098,OTC,whole,face,2.75,0.8904996182855226
sub-098,OTC,whole,face,3.0,0.8855776739517196
sub-098,OTC,whole,face,3.25,0.8890978982614555
sub-098,OTC,whole,face,3.5,0.8499647186106761
sub-098,OTC,whole,face,3.75,0.9443509533855593
sub-098,OTC,whole,face,4.0,0.9723393746031517
sub-098,OTC,whole,face,4.25,1.0
sub-098,OTC,whole,face,4.5,1.0
sub-098,OTC,whole,face,4.75,1.0
sub-098,OTC,whole,face,5.0,1.0
sub-098,OTC,lateral,face,0.25,0.5251235150531237
sub-098,OTC,lateral,face,0.5,0.6054628582704841
sub-098,OTC,lateral,face,0.75,0.6776207308515073
sub-098,OTC,lateral,face,1.0,0.7607601414875093
sub-098,OTC,lateral,face,1.25,0.8295144656719381
sub-098,OTC,lateral,face,1.5,0.8879493670493618
sub-098,OTC,lateral,face,1.75,0.9323412634053658
sub-098,OTC,lateral,face,2.0,0.9596111082057297
sub-098,OTC,lateral,face,2.25,0.9674926338230481
sub-098,OTC,lateral,face,2.5,1.0
sub-098,OTC,lateral,face,2.75,1.0
sub-098,OTC,lateral,face,3.0,1.0
sub-098,OTC,lateral,face,3.25,1.0
sub-098,OTC,lateral,face,3.5,1.0
sub-098,OTC,lateral,face,3.75,1.0
sub-098,OTC,medial,face,0.25,0.19758801941795384
sub-098,OTC,medial,face,0.5,0.19952010634583112
sub-098,OTC,medial,face,0.75,0.2155653025394985
sub-098,OTC,medial,face,1.0,0.25901092471477455
sub-098,OTC,medial,face,1.25,0.2996060350254408
sub-098,OTC,medial,face,1.5,0.4064391355767009
sub-098,OTC,medial,face,1.75,0.5173469349310253
sub-098,OTC,medial,face,2.0,0.6432156457235412
sub-098,OTC,medial,face,2.25,0.6932296303804198
sub-098,OTC,medial,face,2.5,0.7820951410535689
sub-098,OTC,medial,face,2.75,0.7835570769406428
sub-098,OTC,medial,face,3.0,0.8071202242085032
sub-098,OTC,medial,face,3.25,0.8168539335012192
sub-098,OTC,medial,face,3.5,0.8057987266287471
sub-098,OTC,medial,face,3.75,0.93937599155907
sub-098,OTC,medial,face,4.0,0.9650383850785629
sub-098,OTC,medial,face,4.25,1.0
sub-098,OTC,medial,face,4.5,1.0
sub-098,OTC,medial,face,4.75,1.0
sub-098,OTC,medial,face,5.0,1.0
sub-098,OTC,whole,house,0.25,0.26602840564600916
sub-098,OTC,whole,house,0.5,0.2926226286704011
sub-098,OTC,whole,house,0.75,0.311991074672801
sub-098,OTC,whole,house,1.0,0.3271910253747123
sub-098,OTC,whole,house,1.25,0.3582303218226995
sub-098,OTC,whole,house,1.5,0.4121608837069823
sub-098,OTC,whole,house,1.75,0.4736665683393346
sub-098,OTC,whole,house,2.0,0.5521632107783632
sub-098,OTC,whole,house,2.25,0.6433731127461261
sub-098,OTC,whole,house,2.5,0.7107280700009688
sub-098,OTC,whole,house,2.75,0.7798349373889287
sub-098,OTC,whole,house,3.0,0.8415667164337519
sub-098,OTC,whole,house,3.25,0.8769627139079836
sub-098,OTC,whole,house,3.5,0.932297007626486
sub-098,OTC,whole,house,3.75,0.9518634831777762
sub-098,OTC,whole,house,4.0,0.972167683105896
sub-098,OTC,whole,house,4.25,0.9892663297099399
sub-098,OTC,whole,house,4.5,1.0
sub-098,OTC,whole,house,4.75,1.0
sub-098,OTC,whole,house,5.0,1.0
sub-098,OTC,lateral,house,0.25,0.2854171139585792
sub-098,OTC,lateral,house,0.5,0.29725450650411955
sub-098,OTC,lateral,house,0.75,0.3035717400985842
sub-098,OTC,lateral,house,1.0,0.3165074889262483
sub-098,OTC,lateral,house,1.25,0.32971412459048666
sub-098,OTC,lateral,house,1.5,0.3752952615766087
sub-098,OTC,lateral,house,1.75,0.4401914092410909
sub-098,OTC,lateral,house,2.0,0.5044752886196059
sub-098,OTC,lateral,house,2.25,0.5914139352762448
sub-098,OTC,lateral,house,2.5,0.6518939264907889
sub-098,OTC,lateral,house,2.75,0.7448508560674043
sub-098,OTC,lateral,house,3.0,0.8056658437952617
sub-098,OTC,lateral,house,3.25,0.843902927107277
sub-098,OTC,lateral,house,3.5,0.8974197418887595
sub-098,OTC,lateral,house,3.75,0.923258824667435
sub-098,OTC,lateral,house,4.0,0.9430185819574244
sub-098,OTC,lateral,house,4.25,0.9683939062291359
sub-098,OTC,lateral,house,4.5,1.0
sub-098,OTC,lateral,house,4.75,1.0
sub-098,OTC,lateral,house,5.0,1.0
sub-098,OTC,medial,house,0.25,0.2291147231673072
sub-098,OTC,medial,house,0.5,0.27158126317667086
sub-098,OTC,medial,house,0.75,0.31012026733149517
sub-098,OTC,medial,house,1.0,0.3693897040494714
sub-098,OTC,medial,house,1.25,0.4204175393685319
sub-098,OTC,medial,house,1.5,0.4797522722050158
sub-098,OTC,medial,house,1.75,0.5521046306926687
sub-098,OTC,medial,house,2.0,0.6504961916764473
sub-098,OTC,medial,house,2.25,0.7425510264819851
sub-098,OTC,medial,house,2.5,0.7965907744748634
sub-098,OTC,medial,house,2.75,0.8516630010525974
sub-098,OTC,medial,house,3.0,0.9078424290373329
sub-098,OTC,medial,house,3.25,0.9756231585339357
sub-098,OTC,medial,house,3.5,1.0
sub-098,OTC,medial,house,3.75,1.0
sub-098,OTC,medial,house,4.0,1.0
sub-098,OTC,medial,house,4.25,1.0
sub-098,OTC,medial,house,4.5,1.0
sub-098,OTC,medial,house,4.75,1.0
sub-098,OTC,medial,house,5.0,1.0
sub-098,OTC,whole,object,0.25,0.4929380154012971
sub-098,OTC,whole,object,0.5,0.5591565907913996
sub-098,OTC,whole,object,0.75,0.6110913662421946
sub-098,OTC,whole,object,1.0,0.6615154017998331
sub-098,OTC,whole,object,1.25,0.707468090243742
sub-098,OTC,whole,object,1.5,0.7532349043733096
sub-098,OTC,whole,object,1.75,0.7837865977707551
sub-098,OTC,whole,object,2.0,0.7979677622987706
sub-098,OTC,whole,object,2.25,0.8312295191999992
sub-098,OTC,whole,object,2.5,0.8636958328770805
sub-098,OTC,whole,object,2.75,0.8837147449201963
sub-098,OTC,whole,object,3.0,0.9282778457202534
sub-098,OTC,whole,object,3.25,0.9793684344915047
sub-098,OTC,whole,object,3.5,1.0
sub-098,OTC,whole,object,3.75,1.0
sub-098,OTC,whole,object,4.0,1.0
sub-098,OTC,whole,object,4.25,1.0
sub-098,OTC,whole,object,4.5,1.0
sub-098,OTC,whole,object,4.75,1.0
sub-098,OTC,whole,object,5.0,1.0
sub-098,OTC,lateral,object,0.25,0.5672197379662698
sub-098,OTC,lateral,object,0.5,0.638876342596839
sub-098,OTC,lateral,object,0.75,0.701152184860574
sub-098,OTC,lateral,object,1.0,0.7469581067541463
sub-098,OTC,lateral,object,1.25,0.7977813734372903
sub-098,OTC,lateral,object,1.5,0.8548897870426662
sub-098,OTC,lateral,object,1.75,0.8971124999770689
sub-098,OTC,lateral,object,2.0,0.9091074043295599
sub-098,OTC,lateral,object,2.25,0.9363753308416015
sub-098,OTC,lateral,object,2.5,0.967790912719279
sub-098,OTC,lateral,object,2.75,0.9833635748986045
sub-098,OTC,lateral,object,3.0,0.9998412698412699
sub-098,OTC,lateral,object,3.25,0.9995715576203381
sub-098,OTC,lateral,object,3.5,1.0
sub-098,OTC,lateral,object,3.75,1.0
sub-098,OTC,lateral,object,4.0,1.0
sub-098,OTC,lateral,object,4.25,1.0
sub-098,OTC,lateral,object,4.5,1.0
sub-098,OTC,lateral,object,4.75,1.0
sub-098,OTC,lateral,object,5.0,1.0
sub-098,OTC,medial,object,0.25,0.3552445254133857
sub-098,OTC,medial,object,0.5,0.4104864898069001
sub-098,OTC,medial,object,0.75,0.45414514574560494
sub-098,OTC,medial,object,1.0,0.49525643854307594
sub-098,OTC,medial,object,1.25,0.5329993653402508
sub-098,OTC,medial,object,1.5,0.5626121599879625
sub-098,OTC,medial,object,1.75,0.5478554616519353
sub-098,OTC,medial,object,2.0,0.5585153967638012
sub-098,OTC,medial,object,2.25,0.5658570563026075
sub-098,OTC,medial,object,2.5,0.5974573589468012
sub-098,OTC,medial,object,2.75,0.618668870522949
sub-098,OTC,medial,object,3.0,0.7389164299968994
sub-098,OTC,medial,object,3.25,0.9256341251494623
sub-098,OTC,medial,object,3.5,1.0
sub-098,OTC,medial,object,3.75,1.0
sub-098,OTC,medial,object,4.0,1.0
sub-098,OTC,medial,object,4.25,1.0
sub-098,OTC,medial,object,4.5,1.0
sub-098,OTC,medial,object,4.75,1.0
sub-098,OTC,medial,object,5.0,1.0
sub-098,OTC,whole,word,0.25,0.101867356202538
sub-098,OTC,whole,word,0.5,0.09587543592229214
sub-098,OTC,whole,word,0.75,0.07615511977734103
sub-098,OTC,whole,word,1.0,0.0518643283688293
sub-098,OTC,whole,word,1.25,0.0238045224670444
sub-098,OTC,whole,word,1.5,-0.015309339731107062
sub-098,OTC,whole,word,1.75,-0.06063265987609547
sub-098,OTC,whole,word,2.0,-0.048966155329780034
sub-098,OTC,whole,word,2.25,0.002450733810338071
sub-098,OTC,whole,word,2.5,0.13210358480933757
sub-098,OTC,whole,word,2.75,0.2645458362795217
sub-098,OTC,whole,word,3.0,0.2576056070037168
sub-098,OTC,whole,word,3.25,0.550454267954268
sub-098,OTC,whole,word,3.5,0.5739700374531834
sub-098,OTC,lateral,word,0.25,0.2649102375133275
sub-098,OTC,lateral,word,0.5,0.2910384920691023
sub-098,OTC,lateral,word,0.75,0.2918554247151038
sub-098,OTC,lateral,word,1.0,0.3131672307241096
sub-098,OTC,lateral,word,1.25,0.32648005057414
